CODE POSTAL,NOM DE LA COMMUNE,latitude,longitude,Code Dept
50690,MARTINVAST,49.598183461000005,-1.64849604825,50
50520,LE MESNIL TOVE,48.6926473211,-1.0158408612899998,50
50270,LES MOITIERS D ALLONNE,49.4032073739,-1.78595352218,50
50410,MONTBRAY,48.883081034899995,-1.10930704314,50
50500,RAIDS,49.20793417260001,-1.34553076662,50
50490,LA RONDE HAYE,49.126869757899996,-1.4425849704799998,50
50680,ST CLAIR SUR L ELLE,49.185184467700005,-1.04046067538,50
50670,ST MICHEL DE MONTJOIE,48.76438444229999,-1.02574787224,50
50220,ST OVIN,48.679231692100004,-1.24401346918,50
50400,ST PLANCHERS,48.830884982600004,-1.50561914851,50
50750,STE SUZANNE SUR VIRE,49.0733180514,-1.05714630383,50
51300,BASSUET,48.8018029229,4.67029926523,51
51270,BAYE,48.8606173405,3.75936134657,51
51400,BOUY,49.0872445057,4.3634950424199985,51
51800,BRAUX STE COHIERE,49.094019761599995,4.8221470678600005,51
51160,CHAMPILLON,49.084824813199994,3.97539279568,51
51530,CHOUILLY,49.0176099992,4.00414015936,51
51330,DAMPIERRE LE CHATEAU,49.0075580233,4.802178899419999,51
51340,VAL DE VIERE,48.8193926004,4.745326121730001,51
51170,FISMES,49.305983724300006,3.6791731942,51
51110,FRESNE LES REIMS,49.3387116381,4.10138563501,51
51480,NANTEUIL LA FORET,49.1277645525,3.9253005658699993,51
51190,OGER,48.9553832689,4.02687417168,51
51390,PARGNY LES REIMS,49.2191370591,3.92180730509,51
51140,PEVY,49.317477181499996,3.85061054201,51
51500,PUISIEULX,49.2008681775,4.11546356735,51
51520,RECY,48.998590401099996,4.32285338175,51
51600,STE MARIE A PY,49.23938061850001,4.50756056596,51
27530,EZY SUR EURE,48.870980651400004,1.41262980866,27
27190,LE FIDELAIRE,48.9436797791,0.80246046702,27
27490,FONTAINE HEUDEBOURG,49.1341759247,1.22209261366,27
27930,GAUCIEL,49.0356183804,1.24708624979,27
27170,GOUPILLIERES,49.1218249959,0.765958514912,27
27270,GRAND CAMP,49.0440587541,0.533720192611,27
27150,HACQUEVILLE,49.2818666204,1.55751068434,27
27700,HARQUENCY,49.2494239305,1.49992266549,27
27590,PITRES,49.3311910772,1.21797145454,27
27400,QUATREMARE,49.1841622689,1.08114735197,27
27410,ST AUBIN LE GUICHARD,49.0385133296,0.708196290797,27
27450,ST CHRISTOPHE SUR CONDE,49.2853748479,0.600693146112,27
27240,THOMER LA SOGNE,48.9077990305,1.16566154375,27
27500,TOUTAINVILLE,49.3566331529,0.458677731967,27
28220,AUTHEUIL,48.0068716323,1.29520633941,28
28140,BAIGNEAUX,48.1283278233,1.82055061372,28
28260,BONCOURT,48.846510259,1.46368452192,28
28210,LE BOULLAY MIVOYE,48.654187749399995,1.40635782342,28
28300,BRICONVILLE,48.516098301099994,1.38866084264,28
28240,CHAMPROND EN GATINE,48.3959360565,1.07458299345,28
28130,CHARTAINVILLIERS,48.543097145299996,1.54564862938,28
28340,LA FERTE VIDAME,48.6000288384,0.8828388866500001,28
28700,GARANCIERES EN BEAUCE,48.43336828899999,1.91544327083,28
28500,GARANCIERES EN DROUAIS,48.702734322299996,1.28199977538,28
28400,MAROLLES LES BUIS,48.366153704,0.94298127545,28
28170,ST JEAN DE REBERVILLIERS,48.623322227399996,1.25762655972,28
28250,SENONCHES,48.559589173999996,1.01905757079,28
28320,YMERAY,48.5089746618,1.7030629617,28
29640,BOLAZEC,48.44254120350001,-3.59509375301,29
29890,BRIGNOGAN PLAGE,48.6673259175,-4.3339567069400005,29
29900,CONCARNEAU,47.896626000299996,-3.90716871821,29
29710,GUILER SUR GOYEN,48.017052401499996,-4.36131542798,29
29530,PLONEVEZ DU FAOU,48.2558447304,-3.82335085497,29
29252,PLOUEZOC H,48.6370431885,-3.81553533985,29
29217,PLOUGONVELIN,48.3513274854,-4.71760872698,29
29700,PLUGUFFAN,47.972064955,-4.18686466839,29
29650,LE PONTHOU,48.557360122,-3.63959984291,29
29830,ST PABU,48.562792462299996,-4.62029383485,29
29800,TREFLEVENEZ,48.4147323372,-4.17573320036,29
20121,AZZANA,42.1129499138,8.93094346781,2A
20133,CARBUCCIA,42.0302927596,8.93626600653,2A
20100,GRANACE,41.6403012602,9.01221939492,2A
20145,SARI SOLENZARA,41.8133599634,9.35220683826,2A
20116,ZERUBIA,41.7511203775,9.05738566611,2A
20219,MURACCIOLE,42.1685019963,9.18999511821,2B
20225,NESSA,42.5498317519,8.95572841625,2B
20290,PENTA ACQUATELLA,42.4636442257,9.37213628263,2B
20233,PIETRACORBARA,42.8446413084,9.43811996376,2B
20251,PIETRASERENA,42.2338486385,9.35461476082,2B
20221,SANTA MARIA POGGIO,42.3499153056,9.50880691499,2B
20229,VALLE D OREZZA,42.362363537600004,9.40202286355,2B
30700,ARPAILLARGUES ET AUREILLAC,43.9996930612,4.36386339286,30
30770,ARRIGAS,43.9902038605,3.4811767607199995,30
30200,BAGNOLS SUR CEZE,44.162249673599995,4.6247738085400005,30
30210,COLLIAS,43.9490522277,4.47176606244,30
30300,COMPS,43.848697153,4.59238144538,30
30250,LECQUES,43.8432239983,4.05620169328,30
30122,LES PLANTIERS,44.108139948,3.71311936193,30
30120,ROGUES,43.8787778933,3.5616521889,30
31160,ARBAS,42.992559505200006,0.905628547412,31
31370,BEAUFORT,43.45486180979999,1.10650961074,31
31350,BLAJAN,43.2538737528,0.647870154984,31
31530,BRETX,43.7059673494,1.19620532147,31
31280,DREMIL LAFAGE,43.5917450046,1.60317858456,31
31210,GOURDAN POLIGNAN,43.0693789495,0.575641802967,31
31340,MIREPOIX SUR TARN,43.8243902958,1.5774699768,31
31260,MONTGAILLARD DE SALIES,43.0589200964,0.93221860467,31
31420,MONTOULIEU ST BERNARD,43.230908247100004,0.906414880793,31
31320,PECHBUSQUE,43.5246551254,1.45720316264,31
31330,ST CEZERT,43.7809324067,1.19152811145,31
31580,ST PLANCARD,43.167963108100004,0.570009022734,31
31620,ST RUSTICE,43.8031334358,1.3281760875700002,31
31790,ST SAUVEUR,43.7513409309,1.3957911718,31
31880,LA SALVETAT ST GILLES,43.575480021800004,1.2661631987200002,31
32270,BLANQUEFORT,43.674279339899996,0.807524720457,32
32200,ESCORNEBOEUF,43.6455146384,0.911624650166,32
32420,GAUJAN,43.4017018415,0.727114709215,32
32230,LADEVEZE RIVIERE,43.5507415882,0.0840810625549,32
32380,MAUROUX,43.9070056495,0.824272401269,32
32360,MERENS,43.751078864300005,0.549608367761,32
32300,MIRANDE,43.5186713962,0.410792361049,32
32350,MIRANNES,43.6243319554,0.38349486791,32
32730,MONTEGUT ARROS,43.3828965427,0.225654672696,32
32320,PEYRUSSE GRANDE,43.6297892475,0.222152970344,32
32130,POLASTRON,43.5342676704,0.838990733571,32
32600,PUJAUDRAN,43.5897953804,1.17106411645,32
32450,ST MARTIN GIMOIS,43.520099154499995,0.8103523657680001,32
32290,ST PIERRE D AUBEZIES,43.6493896565,0.162149090405,32
32260,SANSAN,43.5278730462,0.6127889550069999,32
33500,ARVEYRES,44.891560974499995,-0.2766650988,33
33480,AVENSAN,45.005403306999995,-0.7608154274519999,33
33720,BUDOS,44.5346733151,-0.399965558931,33
33190,CAMIRAN,44.6347802416,-0.0680146855411,33
33360,CARIGNAN DE BORDEAUX,44.8094507679,-0.472244925995,33
33490,CAUDROT,44.5846738826,-0.14487844222899998,33
33340,COUQUEQUES,45.3438294429,-0.847957119677,33
33350,DOULEZON,44.79243437149999,-0.00123843132534,33
33540,LANDERROUET SUR SEGUR,44.6535808373,-0.0206044198936,33
33220,MARGUERON,44.7662541658,0.255840872998,33
33580,MONSEGUR,44.6462089079,0.08929042081739999,33
33430,LE NIZAN,44.47020934060001,-0.280941561777,33
33820,PLEINE SELVE,45.3271088387,-0.582258150086,33
33410,STE CROIX DU MONT,44.5979961934,-0.272147017146,33
33250,ST JULIEN BEYCHEVELLE,45.157238469300005,-0.737068946375,33
33650,ST SELVE,44.654980844799994,-0.4726346631360001,33
33690,SILLAS,44.3693679441,-0.0585641941826,33
33370,TRESSES,44.841912487100004,-0.469935856995,33
33730,VILLANDRAUT,44.450020921400004,-0.380716602185,33
33380,MARCHEPRIME,44.7030054504,-0.856342535157,33
34290,BASSAN,43.4084026514,3.2545400418,34
34360,FERRIERES POUSSAROU,43.483345030900004,2.903540512,34
34270,FONTANES,43.7944026303,3.91839771103,34
34160,GALARGUES,43.782331336400006,4.00782608796,34
34130,LANSARGUES,43.636443685399996,4.08270443666,34
34480,PUISSALICON,43.4539009157,3.23775688397,34
34700,ST ETIENNE DE GOURGAS,43.783696372799994,3.38499935958,34
34520,ST MAURICE NAVACELLES,43.844873423900005,3.5062650669,34
34400,ST NAZAIRE DE PEZAN,43.6351201941,4.11706198292,34
34410,SAUVIAN,43.2910373806,3.2540647928400004,34
34350,VALRAS PLAGE,43.2476112282,3.28929431362,34
34560,VILLEVEYRAC,43.5001280333,3.59372946669,34
35520,LA CHAPELLE DES FOUGERETZ,48.17689373010001,-1.7406718582299998,35
