Code Postal,Commune,Population,Code Département,latitude,longitude
R1000,BOURG EN BRESSE,39600.0,R1,46.2051520382,5.24602125501
R1000,SAINT DENIS LES BOURG,5400.0,R1,46.211199845299994,5.184628067709999
R1090,GENOUILLEUX,600.0000000000001,R1,46.120161172799996,4.79288195016
R1090,GUEREINS,1300.0,R1,46.106624673999995,4.78159420118
R1090,MONTCEAUX,1100.0,R1,46.0962893261,4.80453564172
R1090,LURCY,400.0,R1,46.06173003399999,4.780752070259999
R1090,MONTMERLE SUR SAONE,3800.0,R1,46.084957323599994,4.7608579486
R1090,FRANCHELEINS,1300.0,R1,46.0735946256,4.81293575559
R1100,OYONNAX,22900.0,R1,46.2605435859,5.65344320923
R1100,ARBENT,3500.0,R1,46.2834936005,5.690616512209999
R1100,APREMONT,400.0,R1,46.2054981558,5.657814752719999
R1100,BELLIGNAT,3500.0,R1,46.2373497134,5.636005288400002
R1100,GROISSIAT,1100.0,R1,46.2260039429,5.61095413441
R1100,GEOVREISSET,900.0,R1,46.250862161499995,5.612719739149999
R1100,MARTIGNAT,1600.0,R1,46.2030768095,5.613840338049999
R1110,THEZILLIEU,300.00000000000006,R1,45.893188359300005,5.59700638944
R1110,CORCELLES,200.0,R1,46.0399740208,5.5733764339
R1110,PREMILLIEU,0.0,R1,45.876457149,5.56475010385
R1110,ARANC,300.00000000000006,R1,46.0015344029,5.51130637511
R1110,HOSTIAZ,100.0,R1,45.9061631889,5.54077986031
R1110,CORMARANCHE EN BUGEY,900.0,R1,45.94427728260001,5.60860828487
R1110,BRENOD,500.0,R1,46.0759940484,5.61418361314
R1110,CHAMPDOR,500.0,R1,46.019884418800004,5.60008759722
R1110,HAUTEVILLE LOMPNES,4100.0,R1,45.9696520061,5.57627261783
R1110,CORLIER,100.0,R1,46.033688557299996,5.496357550290001
R1120,LA BOISSE,2900.0,R1,45.8446213549,5.02783224111
R1120,DAGNEUX,4000.0,R1,45.853161691800004,5.0728916680300005
R1120,THIL,1100.0,R1,45.8169214201,5.0184098869
R1120,SAINTE CROIX,500.0,R1,45.895522477,5.04935536228
R1120,MONTLUEL,6900.0,R1,45.8909006209,5.01987566185
R1120,PIZAY,800.0,R1,45.892850958100006,5.08915465965
R1120,NIEVROZ,1500.0,R1,45.8222941077,5.05949629195
R1130,GIRON,200.0,R1,46.222712119099995,5.78049809256
R1130,LALLEYRIAT,200.0,R1,46.1479592076,5.71829194244
R1130,CHARIX,300.00000000000006,R1,46.1856344066,5.6811896084
R1130,LES NEYROLLES,700.0000000000001,R1,46.134293711400005,5.63714517869
R1130,ECHALLON,800.0,R1,46.2271364137,5.73330448395
R1130,NANTUA,3600.0,R1,46.153784540299995,5.61352793799
R1130,BELLEYDOUX,300.00000000000006,R1,46.25303164090001,5.784717236980001
R1130,LE POIZAT,400.0,R1,46.14329504729999,5.67440958637
R1130,PLAGNE,100.0,R1,46.188303842299995,5.71763811249
R1130,SAINT GERMAIN DE JOUX,500.0,R1,46.1821955394,5.74672259773
R1140,THOISSEY,1500.0,R1,46.1700943481,4.79387095814
R1140,MOGNENEINS,700.0000000000001,R1,46.1446696076,4.820110702
R1140,ILLIAT,600.0000000000001,R1,46.1866986838,4.88840344003
R1140,PEYZIEUX SUR SAONE,400.0,R1,46.122633185299996,4.822432267190001
R1140,SAINT DIDIER SUR CHALARONNE,2700.0,R1,46.1840408682,4.81645666173
R1140,VALEINS,100.0,R1,46.1146467438,4.865516968680001
R1140,GARNERANS,600.0000000000001,R1,46.2136224825,4.828431887430001
R1140,SAINT ETIENNE SUR CHALARONNE,1500.0,R1,46.1468059584,4.86696454244
R1150,LAGNIEU,6700.0,R1,45.89170157979999,5.32917518895
R1150,SAINT VULBAS,900.0,R1,45.822231510200005,5.27019602929
R1150,BLYES,900.0,R1,45.8469686113,5.25166055884
R1150,SAINT SORLIN EN BUGEY,1100.0,R1,45.886308438,5.37608915006
R1150,CHAZEY SUR AIN,1400.0,R1,45.8929448968,5.25528498524
R1150,LEYMENT,1300.0,R1,45.9269989549,5.2947657235
R1150,SOUCLIN,300.00000000000006,R1,45.8781798572,5.43058627512
R1150,VAUX EN BUGEY,1100.0,R1,45.92012054560001,5.36353184193
R1150,SAINTE JULIE,900.0,R1,45.8819723176,5.28452304614
R1150,VILLEBOIS,1100.0,R1,45.8485624628,5.44711117486
R1150,SAULT BRENAZ,1000.0,R1,45.8654038798,5.404161040830001
R1160,LA TRANCLIERE,300.00000000000006,R1,46.0970027075,5.26099875456
R1160,NEUVILLE SUR AIN,1500.0,R1,46.0909654813,5.3734978469099985
R1160,DRUILLAT,1100.0,R1,46.067579544,5.29361666429
R1160,VARAMBON,500.0,R1,46.0433928197,5.2947944594
R1160,PONT D AIN,2600.0,R1,46.0542077091,5.34703652618
R1160,PRIAY,1500.0,R1,46.0197521486,5.28523353803
R1160,SAINT MARTIN DU MONT,1600.0,R1,46.106150083500005,5.32551470817
R1170,GEX,9900.0,R1,46.34718917470001,6.0465055556800005
R1170,CHEVRY,1200.0,R1,46.283152935,6.04707941462
R1170,CESSY,3800.0,R1,46.315689376,6.0779844362
R1170,ECHENEVEX,1600.0,R1,46.316084520699995,6.019261879959999
R1170,VESANCY,500.0,R1,46.361076812700006,6.0847066547500015
R1170,CROZET,1800.0,R1,46.2915659686,5.99510417092
R1170,SEGNY,1600.0,R1,46.2935928404,6.072877437919999
R1190,PONT DE VAUX,2200.0,R1,46.442286447700006,4.92862459427
R1190,SAINT ETIENNE SUR REYSSOUZE,500.0,R1,46.4030398952,5.00605581573
R1190,BOISSEY,300.00000000000006,R1,46.3727973545,4.9989764059
R1190,CHAVANNES SUR REYSSOUZE,700.0000000000001,R1,46.4379785193,5.006937496619999
R1190,REYSSOUZE,900.0,R1,46.4285569061,4.912850562719999
R1190,OZAN,600.0000000000001,R1,46.386716887700004,4.91805840196
R1190,ARBIGNY,400.0,R1,46.4776762988,4.9599416863
R1190,GORREVOD,800.0,R1,46.414943437,4.95120595427
R1190,SAINT BENIGNE,1100.0,R1,46.4519173207,4.953098259030001
R1190,CHEVROUX,900.0,R1,46.38249255,4.9628827597199985
R1190,SERMOYER,700.0000000000001,R1,46.498199194399994,4.97856020441
R1190,BOZ,500.0,R1,46.4051688134,4.913579717799999
R1200,ELOISE,900.0,74,46.083764030299996,5.84669856092
R1200,CHATILLON EN MICHAILLE,3100.0,R1,46.1293337743,5.770176021
R1200,LANCRANS,1000.0,R1,46.1323202721,5.84050985141
R1200,BILLIAT,500.0,R1,46.07913467149999,5.76591818163
R1200,LEAZ,500.0,R1,46.1086518044,5.87649017888
R1200,MONTANGES,300.00000000000006,R1,46.17325293,5.79006091307
R1200,CONFORT,500.0,R1,46.1543700156,5.83319395258
R1200,INJOUX GENISSIAT,1100.0,R1,46.0497734524,5.75991363273
R1200,BELLEGARDE SUR VALSERINE,11700.0,R1,46.1067901755,5.83202736464
R1200,VILLES,400.0,R1,46.095429305799996,5.7569250415
R1210,VERSONNEX,2100.0,R1,46.2997631425,6.10057952207
R1210,FERNEY VOLTAIRE,8000.0,R1,46.251978924300005,6.10826403805
R1210,ORNEX,3300.0,R1,46.2774557513,6.09454723599
R1220,SAUVERNY,1100.0,R1,46.3126908233,6.110438364330001
R1220,GRILLY,700.0000000000001,R1,46.331881066499996,6.113667679780001
R1220,DIVONNE LES BAINS,7900.0,R1,46.3756333495,6.1158647611
R1230,EVOSGES,100.0,R1,45.965147537,5.50283599885
R1230,CONAND,100.0,R1,45.8834810846,5.47541328981
R1230,CHALEY,100.0,R1,45.953336773400004,5.53682505273
R1230,NIVOLLET MONTGRIFFON,100.0,R1,45.999944824399996,5.458478153740001
R1230,TORCIEU,700.0000000000001,R1,45.92125055,5.40400282244
R1230,ARANDAS,200.0,R1,45.8908155275,5.49870439091
R1230,CLEYZIEU,100.0,R1,45.902146623,5.43272695486
R1230,ONCIEU,100.0,R1,45.9651165469,5.471466174990001
R1230,TENAY,1100.0,R1,45.922698278,5.51453923595
R1230,ARGIS,400.0,R1,45.933718213199995,5.48251100314
R1230,SAINT RAMBERT EN BUGEY,2200.0,R1,45.9504631708,5.44017084612
R1240,LENT,1300.0,R1,46.1160216305,5.20200684747
R1240,SAINT ANDRE LE BOUCHOUX,300.00000000000006,R1,46.1131399612,5.0802376895
R1240,SAINT PAUL DE VARAX,1500.0,R1,46.0956691617,5.12762470203
R1240,DOMPIERRE SUR VEYLE,1200.0,R1,46.066788370299996,5.2166519966600005
R1240,LA CHAPELLE DU CHATELARD,300.00000000000006,R1,46.0744536905,5.02162055898
R1240,MARLIEUX,800.0,R1,46.054907318599994,5.0741150816000005
R1240,CERTINES,1400.0,R1,46.1337950959,5.262395393719999
R1240,SAINT GERMAIN SUR RENON,200.0,R1,46.0797285417,5.06090903982
R1250,MONTAGNAT,1600.0,R1,46.16869691229999,5.27962107938
R1250,GRAND CORENT,200.0,R1,46.207387937,5.43318666027
R1250,RAMASSE,300.00000000000006,R1,46.19055508939999,5.35572056985
R1250,CEYZERIAT,2700.0,R1,46.1832170988,5.32007207542
R1250,DROM,200.0,R1,46.2196603059,5.3679999491800015
R1250,CIZE,200.0,R1,46.2003848172,5.45082526739
R1250,JOURNANS,300.00000000000006,R1,46.1464982407,5.33452833151
R1250,HAUTECOURT ROMANECHE,800.0,R1,46.16112419270001,5.429444576390001
R1250,BOHAS MEYRIAT RIGNAT,800.0,R1,46.1427060662,5.3780109646000005
R1250,JASSERON,1500.0,R1,46.215003706400005,5.312153723380002
R1250,TOSSIAT,1400.0,R1,46.1384790158,5.30400055922
R1250,CHAVANNES SUR SURAN,700.0000000000001,R1,46.2750157946,5.416494230930001
R1250,CORVEISSIAT,600.0000000000001,R1,46.25051072350001,5.471524679190002
R1250,SIMANDRE SUR SURAN,600.0000000000001,R1,46.2340471594,5.422408153049999
R1250,GERMAGNAT,100.0,R1,46.3054983344,5.450127986159999
R1250,POUILLAT,100.0,R1,46.3219301481,5.42318000482
R1250,VILLEREVERSURE,1200.0,R1,46.1926750369,5.3947679407
R1250,REVONNAS,700.0000000000001,R1,46.1615355815,5.33543916388
R1250,SAINT JUST,900.0,R1,46.192975857600004,5.28494181398
R1260,LOCHIEU,100.0,R1,45.930247987899996,5.7413126836
R1260,RUFFIEU,200.0,R1,46.0037108867,5.65322391497
R1260,LOMPNIEU,100.0,R1,45.9690865613,5.65968816497
R1260,BRENAZ,100.0,R1,45.95000829470001,5.7371892334000005
R1260,BELMONT LUTHEZIEU,500.0,R1,45.8847475883,5.65115788055
R1260,VIRIEU LE PETIT,300.00000000000006,R1,45.9063608209,5.73707051523
R1260,VIEU,400.0,R1,45.8898392612,5.68999399947
R1260,LE PETIT ABERGEMENT,100.0,R1,46.066997864899996,5.6512031597000005
R1260,SONGIEU,100.0,R1,45.981699730200006,5.716162477590001
R1260,HOTONNES,300.00000000000006,R1,46.0317412192,5.70267027388
R1260,LE GRAND ABERGEMENT,100.0,R1,46.0863597408,5.686242463639998
R1260,CHAMPAGNE EN VALROMEY,800.0,R1,45.93164473970001,5.693218900720002
R1260,SUTRIEU,200.0,R1,45.931136780799996,5.649882481290001
R1270,PIRAJOUX,300.00000000000006,R1,46.385801285,5.27417594024
R1270,BEAUPONT,600.0000000000001,R1,46.4288360203,5.26003405676
R1270,SALAVRE,300.00000000000006,R1,46.3635396668,5.347423871969999
R1270,VERJON,200.0,R1,46.3459093717,5.34853019646
R1270,DOMSURE,500.0,R1,46.424406642700006,5.29313479651
R1270,COLIGNY,1100.0,R1,46.386663786499994,5.3308227014
R1270,VILLEMOTIER,600.0000000000001,R1,46.3458538978,5.31036160991
R1280,PREVESSIN MOENS,5600.0,R1,46.25827228,6.07223251859
R1290,BEY,200.0,R1,46.2191748844,4.84642690241
R1290,CORMORANCHE SUR SAONE,1100.0,R1,46.2403530179,4.8276569593000005
R1290,SAINT JEAN SUR VEYLE,1100.0,R1,46.2683632132,4.92198366998
R1290,BIZIAT,800.0,R1,46.2266794269,4.940846731680001
R1290,CROTTET,1700.0000000000002,R1,46.283072336000004,4.87747971182
R1290,SAINT ANDRE D HUIRIAT,500.0,R1,46.2140960915,4.91291358797
R1290,LAIZ,1100.0,R1,46.2469919709,4.8993349097199985
R1290,PONT DE VEYLE,1500.0,R1,46.2637215091,4.88186068102
R1290,CRUZILLES LES MEPILLAT,800.0,R1,46.222058871499996,4.8752193513
R1290,GRIEGES,1900.0,R1,46.2633634407,4.846213188469999
R1300,VIRIGNIN,800.0,R1,45.7267387762,5.71282330936
R1300,CHAZEY BONS,700.0000000000001,R1,45.7925770617,5.684770631880001
R1300,CONZIEU,100.0,R1,45.7253102173,5.60442351043
R1300,PARVES,400.0,R1,45.743734018299996,5.738007371340001
R1300,ANDERT ET CONDON,300.00000000000006,R1,45.7873565333,5.65788307924
R1300,MURS ET GELIGNIEUX,200.0,R1,45.6420014274,5.6603968488900005
R1300,BELLEY,8700.0,R1,45.7494697806,5.6841236552600005
R1300,COLOMIEU,100.0,R1,45.7361469025,5.62670101041
R1300,BRENS,1100.0,R1,45.713506906199996,5.689981545169999
R1300,ARBIGNIEU,500.0,R1,45.7237621545,5.65263086429
R1300,MASSIGNIEU DE RIVES,600.0000000000001,R1,45.7571503942,5.7620535823
R1300,IZIEU,200.0,R1,45.655749640699995,5.6390914079400005
R1300,SAINT BENOIT,800.0,R1,45.689184227700004,5.5843972561
R1300,CONTREVOZ,500.0,R1,45.8009403071,5.620877681590001
R1300,MAGNIEU,400.0,R1,45.7754050255,5.71540945601
R1300,PREMEYZEL,200.0,R1,45.68062631229999,5.64396081449
R1300,BREGNIER CORDON,800.0,R1,45.641685465200005,5.61653371
R1300,CUZIEU,400.0,R1,45.8200002803,5.6765554896
R1300,PEYRIEU,800.0,R1,45.6762428663,5.679128091919999
R1300,SAINT BOIS,100.0,R1,45.6974755166,5.62709830112
R1300,NATTAGES,600.0000000000001,R1,45.723773707,5.74947693301
R1300,SAINT CHAMP,100.0,R1,45.7825741014,5.7326531461000005
R1300,AMBLEON,100.0,R1,45.7494989044,5.594320173659999
R1300,SAINT GERMAIN LES PAROISSES,400.0,R1,45.770974924899996,5.61753440834
R1300,MARIGNIEU,200.0,R1,45.8010384947,5.715703529240002
R1310,BUELLAS,1600.0,R1,46.2104135162,5.144874650169999
R1310,MONTRACOL,1000.0,R1,46.18672003010001,5.11706011755
R1310,SAINT REMY,900.0,R1,46.184664214899996,5.167713547780001
R1310,CONFRANCON,1100.0,R1,46.270304175,5.05775217893
R1310,CURTAFOND,700.0000000000001,R1,46.273150382,5.1020896267
R1310,MONTCET,700.0000000000001,R1,46.219333227,5.11149132074
R1310,SAINT MARTIN LE CHATEL,800.0,R1,46.291445874,5.122917150909999
R1310,POLLIAT,2400.0,R1,46.2463108642,5.13794412439
R1320,CRANS,300.00000000000006,R1,45.9663793103,5.19490390871
R1320,CHALAMONT,2300.0,R1,46.007649173900006,5.16936568
R1320,CHATENAY,300.00000000000006,R1,46.0259402155,5.2048590395
R1320,SAINT NIZIER LE DESERT,900.0,R1,46.052861561,5.14246131764
R1320,CHATILLON LA PALUD,1500.0,R1,45.9748017433,5.2416027725
R1320,VILLETTE SUR AIN,700.0000000000001,R1,46.0099989032,5.25214547187
R1330,AMBERIEUX EN DOMBES,1600.0,R1,45.9961799872,4.91227250796
R1330,BIRIEUX,200.0,R1,45.953399550200004,5.0366647998400005
R1330,LAPEYROUSE,300.00000000000006,R1,45.985913116499994,4.98196682865
R1330,BOULIGNEUX,300.00000000000006,R1,46.0232774841,4.99252709276
R1330,VERSAILLEUX,300.00000000000006,R1,45.985437347799994,5.11204819151
R1330,SAINTE OLIVE,300.00000000000006,R1,46.0142006121,4.93624894982
R1330,LE PLANTAY,500.0,R1,46.023026422700006,5.08912046926
R1330,VILLARS LES DOMBES,4300.0,R1,45.9927150222,5.04507856642
R1340,ETREZ,800.0,R1,46.3380891758,5.19286414645
R1340,BEREZIAT,400.0,R1,46.3674371012,5.04021655965
R1340,MONTREVEL EN BRESSE,2400.0,R1,46.3252811442,5.11295966315
R1340,FOISSIAT,1900.0,R1,46.378475978199994,5.18483641417
R1340,MALAFRETAZ,900.0,R1,46.32955456609999,5.14386299599
R1340,ATTIGNAT,2900.0,R1,46.2861802203,5.1795233845
R1340,CRAS SUR REYSSOUZE,1200.0,R1,46.3130831891,5.17796707174
R1340,JAYAT,1000.0,R1,46.3660828991,5.11429701617
R1340,SAINT SULPICE,100.0,R1,46.3209806116,5.04148389346
R1340,SAINT DIDIER D AUSSIAT,800.0,R1,46.3069992095,5.058206976919999
R1340,MARSONNAS,1000.0,R1,46.3409117711,5.06434294764
R1350,POLLIEU,200.0,R1,45.7965373468,5.74794515549
R1350,CRESSIN ROCHEFORT,400.0,R1,45.78264348850001,5.765462566369998
R1350,BEON,400.0,R1,45.8568920052,5.752203150519999
R1350,CEYZERIEU,900.0,R1,45.833553014799996,5.71933090966
R1350,ANGLEFORT,1000.0,R1,45.9093715116,5.79516005674
R1350,FLAXIEU,100.0,R1,45.81132980050001,5.74459048839
R1350,CULOZ,2900.0,R1,45.8559966843,5.78398308932
R1350,LAVOURS,100.0,R1,45.8108837933,5.772673178380001
R1350,VONGNES,100.0,R1,45.812905952399994,5.72536666767
R1360,BALAN,2400.0,R1,45.8311226453,5.10780019249
R1360,LOYETTES,2500.0,R1,45.7921564114,5.21770971647
R1360,BELIGNEUX,2900.0,R1,45.8591464826,5.1398950586500005
R1360,BRESSOLLES,700.0000000000001,R1,45.869423063999996,5.1009428902
R1370,MEILLONNAS,1300.0,R1,46.244997627,5.33594738489
R1370,PRESSIAT,200.0,R1,46.319006013,5.38083678419
R1370,BENY,700.0000000000001,R1,46.318862921800005,5.282534334049999
R1370,TREFFORT CUISIAT,2100.0,R1,46.2803281838,5.360831651619999
R1370,COURMANGOUX,500.0,R1,46.3267864521,5.35558241812
R1370,SAINT ETIENNE DU BOIS,2400.0,R1,46.274944726099996,5.284285576319999
R1380,BAGE LA VILLE,3000.0,R1,46.323320330200005,4.9528678933
R1380,BAGE LE CHATEL,800.0,R1,46.30770692310001,4.92862084189
R1380,SAINT GENIS SUR MENTHON,400.0,R1,46.2815955593,5.01311826405
R1380,SAINT CYR SUR MENTHON,1600.0,R1,46.275400560600005,4.96757105158
R1380,DOMMARTIN,800.0,R1,46.33627762,4.99863894
R1380,SAINT ANDRE DE BAGE,600.0000000000001,R1,46.29854156800001,4.91411565769
R1390,SAINT ANDRE DE CORCY,3000.0,R1,45.927001954,4.95373324492
R1390,TRAMOYES,1700.0000000000002,R1,45.8745670311,4.9639268325
R1390,SAINT MARCEL,1200.0,R1,45.9485803654,4.9896671017
R1390,SAINT JEAN DE THURIGNEUX,700.0000000000001,R1,45.95984243229999,4.89936410681
R1390,RANCE,600.0000000000001,R1,45.9673905154,4.863430259509999
R1390,MONTHIEUX,600.0000000000001,R1,45.9622791838,4.94555984534
R1390,MIONNAY,2100.0,R1,45.895593929899995,4.92416967439
R1390,CIVRIEUX,1300.0,R1,45.922467454,4.88633786877
R1400,SANDRANS,500.0,R1,46.065696154799994,4.98282673172
R1400,SAINT GEORGES SUR RENON,200.0,R1,46.1037951263,5.03001967494
R1400,NEUVILLE LES DAMES,1500.0,R1,46.156775304899995,5.00942432434
R1400,CHANOZ CHATENAY,700.0000000000001,R1,46.1861812234,5.02807719246
R1400,ROMANS,600.0000000000001,R1,46.1237520756,5.0217131176
R1400,SULIGNAT,600.0000000000001,R1,46.1735383313,4.95772382526
R1400,L ABERGEMENT CLEMENCIAT,800.0,R1,46.1534255214,4.92611354223
R1400,CHATILLON SUR CHALARONNE,4900.0,R1,46.123239068500006,4.95810003714
R1400,DOMPIERRE SUR CHALARONNE,400.0,R1,46.1415406621,4.90141714714
R1400,CONDEISSIAT,800.0,R1,46.1538469834,5.08437171701
R1410,LELEX,200.0,R1,46.2855010936,5.9292771377100015
R1410,CHEZERY FORENS,400.0,R1,46.222573373,5.87248105275
R1410,CHAMPFROMIER,700.0000000000001,R1,46.220365768,5.822335731310001
R1410,MIJOUX,400.0,R1,46.362245172399994,6.00902631941
R1410,LAJOUX,300.00000000000006,39,46.3914322554,6.00896074386
R1420,CORBONOD,1200.0,R1,45.965947318699996,5.7896197035500006
R1420,CHANAY,600.0000000000001,R1,46.005695298999996,5.76893393185
R1420,SURJOUX,100.0,R1,46.030402108000004,5.799579206230002
R1420,SEYSSEL,900.0,R1,45.948411817600004,5.82616979887
R1420,LHOPITAL,100.0,R1,46.0238143134,5.76236736492
R1430,IZENAVE,200.0,R1,46.0381623415,5.52447901164
R1430,CONDAMINE,400.0,R1,46.105831161000005,5.5556820676199985
R1430,VIEU D IZENAVE,700.0000000000001,R1,46.0853386653,5.54922100161
R1430,MAILLAT,700.0000000000001,R1,46.1201642836,5.528543942380002
R1430,SAINT MARTIN DU FRENE,1100.0,R1,46.135983782,5.57106016428
R1430,CHEVILLARD,200.0,R1,46.1103512578,5.58116056005
R1430,CEIGNES,300.00000000000006,R1,46.125653343500005,5.4945737920200015
R1430,PEYRIAT,200.0,R1,46.1498184067,5.50572312284
R1430,OUTRIAZ,300.00000000000006,R1,46.067796636000004,5.5569754742900015
R1430,LANTENAY,300.00000000000006,R1,46.0544405897,5.541274211649999
R1440,VIRIAT,5900.0,R1,46.250898563199996,5.223022492159999
R1450,LABALME,200.0,R1,46.093249129499995,5.494386852130001
R1450,MERIGNAT,100.0,R1,46.0648564341,5.44210660051
R1450,SAINT ALBAN,200.0,R1,46.0983335519,5.455738398459999
R1450,CHALLES LA MONTAGNE,200.0,R1,46.1221539654,5.45755377201
R1450,SERRIERES SUR AIN,100.0,R1,46.1466977757,5.45023362942
R1450,PONCIN,1600.0,R1,46.089530586,5.4168126694700005
R1450,CERDON,800.0,R1,46.0720202633,5.475775861180002
R1450,BOLOZON,100.0,R1,46.1960338503,5.47095075411
R1450,LEYSSARD,200.0,R1,46.1624187428,5.476332974909999
R1460,BEARD GEOVREISSIAT,900.0,R1,46.189673353900005,5.55139781353
R1460,PORT,900.0,R1,46.155963138999994,5.57615832883
R1460,NURIEUX VOLOGNAT,1100.0,R1,46.183072099200004,5.51435812316
R1460,MONTREAL LA CLUSE,3500.0,R1,46.1795688194,5.59510550127
R1460,BRION,500.0,R1,46.1686327301,5.54656422194
R1470,BENONCES,300.00000000000006,R1,45.837497471800006,5.48285330863
R1470,SEILLONNAZ,100.0,R1,45.7976976614,5.49810658524
R1470,SERRIERES DE BRIORD,1100.0,R1,45.8133219416,5.44125880379
R1470,MONTAGNIEU,500.0,R1,45.799449018999994,5.46428608859
R1470,BRIORD,900.0,R1,45.7708330939,5.485374618840001
R1480,JASSANS RIOTTIER,6000.0,R1,45.9777239103,4.75984637871
R1480,CHALEINS,1200.0,R1,46.034054537299994,4.79853838574
R1480,FAREINS,2100.0,R1,46.020997974,4.7620080898
R1480,MESSIMY SUR SAONE,1200.0,R1,46.0472670758,4.75935643933
R1480,BEAUREGARD,900.0,R1,46.0008580204,4.75600664694
R1480,VILLENEUVE,1400.0,R1,46.0319048788,4.85182526102
R1480,ARS SUR FORMANS,1300.0,R1,45.99346110000001,4.8219964949400005
R1480,FRANS,2000.0,R1,45.993906507700004,4.78033196905
R1480,SAVIGNEUX,1200.0,R1,45.99734682800001,4.8576200906
R1500,AMBRONAY,2300.0,R1,46.005591378199995,5.35760660735
R1500,AMBUTRIX,700.0000000000001,R1,45.9367134524,5.3328092349
R1500,CHATEAU GAILLARD,1800.0,R1,45.9730390239,5.307542735319998
R1500,SAINT MAURICE DE REMENS,700.0000000000001,R1,45.9527471237,5.2708276475
R1500,DOUVRES,900.0,R1,45.984297391999995,5.37106901673
R1500,BETTANT,700.0000000000001,R1,45.9368718303,5.36667617009
R1500,AMBERIEU EN BUGEY,13400.0,R1,45.960847511400004,5.3729257777
R1500,SAINT DENIS EN BUGEY,2100.0,R1,45.9488551151,5.3236770169800005
R1510,ARMIX,0.0,R1,45.8541838459,5.58357838695
R1510,PUGIEU,200.0,R1,45.817679480600006,5.649704054990001
R1510,ROSSILLON,100.0,R1,45.836385458900004,5.59926863007
R1510,VIRIEU LE GRAND,1100.0,R1,45.8464417872,5.63971940347
R1510,TALISSIEU,400.0,R1,45.8637167128,5.72090411074
R1510,SAINT MARTIN DE BAVEL,400.0,R1,45.848212673999996,5.67889099153
R1510,CHEIGNIEU LA BALME,200.0,R1,45.8227204334,5.605002396900001
R1510,ARTEMARE,1100.0,R1,45.8695891748,5.690652839430001
R1510,CHAVORNAY,200.0,R1,45.88240495350001,5.724998145160002
R1510,LA BURBANCHE,100.0,R1,45.8598709332,5.54609714598
R1510,ORDONNAZ,100.0,R1,45.833969037799996,5.539579429600001
R1540,PERREX,800.0,R1,46.2465065604,4.97464940331
R1540,VONNAS,2700.0,R1,46.2168871367,4.997443737119999
R1540,SAINT JULIEN SUR VEYLE,700.0000000000001,R1,46.20148620810001,4.959356342
R1550,POUGNY,800.0,R1,46.145091468500006,5.95100479291
R1550,FARGES,800.0,R1,46.166230455,5.90019477201
R1550,COLLONGES,1800.0,R1,46.1419227898,5.90040256654
R1560,SAINT JEAN SUR REYSSOUZE,700.0000000000001,R1,46.3972479854,5.06297763777
R1560,COURTES,300.00000000000006,R1,46.4570082032,5.11128546723
R1560,SAINT JULIEN SUR REYSSOUZE,600.0000000000001,R1,46.3997655501,5.10354296019
R1560,SAINT TRIVIER DE COURTES,1000.0,R1,46.4612969335,5.06679195727
R1560,VESCOURS,200.0,R1,46.4743960759,5.02617426573
R1560,MANTENAY MONTLIN,300.00000000000006,R1,46.430275451099995,5.10675899732
R1560,SAINT NIZIER LE BOUCHOUX,700.0000000000001,R1,46.4528537121,5.1759906585
R1560,VERNOUX,300.00000000000006,R1,46.4848229774,5.10590413121
R1560,LESCHEROUX,700.0000000000001,R1,46.4114892731,5.15107164478
R1560,SERVIGNAT,200.0,R1,46.4346497878,5.05559973107
R1560,CORMOZ,600.0000000000001,R1,46.4336632942,5.22181275755
R1560,CURCIAT DONGALON,500.0,R1,46.488545688100004,5.1634433683699985
R1570,VESINES,100.0,R1,46.359339775100004,4.862658522019999
R1570,ASNIERES SUR SAONE,100.0,R1,46.3857281418,4.88387478623
R1570,FEILLENS,3100.0,R1,46.3365833672,4.885070509709999
R1570,MANZIAT,1900.0,R1,46.3643830585,4.902427771549999
R1580,IZERNORE,2300.0,R1,46.2179780137,5.56258251719
R1580,SAMOGNAT,700.0000000000001,R1,46.264871578100006,5.58607689306
R1580,MATAFELON GRANGES,700.0000000000001,R1,46.2565319445,5.53958933702
R1580,SONTHONNAX LA MONTAGNE,300.00000000000006,R1,46.2229768712,5.50566888767
R1590,LAVANCIA EPERCY,700.0000000000001,39,46.3364527437,5.68491757236
R1590,DORTAN,2100.0,R1,46.3133221173,5.64146584117
R1590,CHANCIA,200.0,39,46.3456617858,5.64248681911
R1600,MISERIEUX,1700.0000000000002,R1,45.9762325343,4.81028471711
R1600,SAINTE EUPHEMIE,1500.0,R1,45.9669798317,4.7947818916900005
R1600,TREVOUX,6700.0,R1,45.940671655,4.7714415007
R1600,TOUSSIEUX,800.0,R1,45.959898291,4.82898610612
R1600,REYRIEUX,4000.0,R1,45.936765244200004,4.82840395968
R1600,SAINT DIDIER DE FORMANS,1800.0,R1,45.9564926067,4.77766764875
R1600,MASSIEUX,2400.0,R1,45.909401681700004,4.82779660051
R1600,SAINT BERNARD,1400.0,R1,45.949383058100004,4.742766284709999
R1600,PARCIEUX,1100.0,R1,45.9184267932,4.8274742340199985
R1630,SAINT GENIS POUILLY,8600.0,R1,46.254539333000004,6.0362907345000005
R1630,SERGY,1800.0,R1,46.2626243003,5.98914553194
R1630,SAINT JEAN DE GONVILLE,1500.0,R1,46.2178585727,5.94203093769
